代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600004.SH,白云机场,2011-03-25,7.1015,7.1096,7.1663,7.0934,7.1582,8248187,72740586,0.0567,0.7982,8.819,0.7172,10166000000,N/A,10166000000,1150000000,0,1150000000,17.2956,1.5512,2.6299,-42.6649,
600004.SH,白云机场,2011-03-28,7.1582,7.1582,7.223,7.1501,7.1744,9046478,80248912,0.0162,0.2262,8.8707,0.7867,10189000000,N/A,10189000000,1150000000,0,1150000000,17.3348,1.5548,2.6359,-42.7614,
600004.SH,白云机场,2011-03-29,7.1744,7.1744,7.2392,7.1582,7.1825,12570788,111610186,0.0081,0.1129,8.8785,1.0931,10200500000,N/A,10200500000,1150000000,0,1150000000,17.3543,1.5565,2.6389,-42.8097,
600004.SH,白云机场,2011-03-30,7.1825,7.1825,7.1987,7.061,7.1015,9358979,82210149,-0.081,-1.1274,8.7841,0.8138,10085500000,N/A,10085500000,1150000000,0,1150000000,17.1587,1.539,2.6091,-42.327,
600004.SH,白云机场,2011-03-31,7.1015,7.0934,7.1177,6.9477,6.9639,9254251,80088912,-0.1377,-1.9384,8.6543,0.8047,9890000000,N/A,9890000000,1150000000,0,1150000000,16.8261,1.5091,2.5585,-41.5066,
600004.SH,白云机场,2011-04-01,6.9639,6.9639,7.1663,6.9315,7.1339,11280661,97903487,0.17,2.4419,8.6789,0.9809,10131500000,N/A,10131500000,1150000000,0,1150000000,17.2369,1.546,2.621,-42.5201,
600004.SH,白云机场,2011-04-06,7.1339,7.0691,7.1096,7.0124,7.0934,9310967,81285574,-0.0405,-0.5675,8.7301,0.8096,10074000000,N/A,10074000000,1150000000,0,1150000000,17.1391,1.5372,2.6061,-42.2788,
600004.SH,白云机场,2011-04-07,7.0934,7.1015,7.1501,7.0691,7.1339,7753487,68162910,0.0405,0.5708,8.7913,0.6742,10131500000,N/A,10131500000,1150000000,0,1150000000,17.2369,1.546,2.621,-42.5201,
600004.SH,白云机场,2011-04-08,7.1339,7.1258,7.1825,7.0934,7.1501,7448633,65685720,0.0162,0.227,8.8185,0.6477,10154500000,N/A,10154500000,1150000000,0,1150000000,17.2761,1.5495,2.627,-42.6166,
600004.SH,白云机场,2011-04-11,7.1501,7.142,7.1987,7.1339,7.142,9108116,80578893,-0.0081,-0.1133,8.8469,0.792,10143000000,N/A,10143000000,1150000000,0,1150000000,17.2565,1.5477,2.624,-42.5683,
600004.SH,白云机场,2011-04-12,7.142,7.1258,7.2878,7.0934,7.2716,18981611,169453262,0.1296,1.8141,8.9272,1.6506,10327000000,N/A,10327000000,1150000000,0,1150000000,17.5695,1.5758,2.6716,-43.3406,
600004.SH,白云机场,2011-04-13,7.2716,7.2635,7.304,7.2149,7.2959,13885449,124582943,0.0243,0.3341,8.9722,1.2074,10361500000,N/A,10361500000,1150000000,0,1150000000,17.6282,1.5811,2.6805,-43.4854,
600004.SH,白云机场,2011-04-14,7.2959,7.2959,7.304,7.1825,7.1987,9768342,87327646,-0.0972,-1.3319,8.9399,0.8494,10223500000,N/A,10223500000,1150000000,0,1150000000,17.3935,1.56,2.6448,-42.9062,
600004.SH,白云机场,2011-04-15,7.1987,7.223,7.2473,7.1501,7.223,7513202,66799705,0.0243,0.3375,8.891,0.6533,10258000000,N/A,10258000000,1150000000,0,1150000000,17.4522,1.5653,2.6537,-43.051,
600004.SH,白云机场,2011-04-18,7.223,7.2068,7.312,7.2068,7.2878,10214944,91629249,0.0648,0.8969,8.9701,0.8883,10350000000,N/A,10350000000,1150000000,0,1150000000,17.6087,1.5793,2.6775,-43.4371,
600004.SH,白云机场,2011-04-19,7.2878,7.2554,7.2635,7.0772,7.142,9321447,82439790,-0.1458,-2,8.8441,0.8106,10143000000,N/A,10143000000,1150000000,0,1150000000,17.2565,1.5477,2.624,-42.5683,
600004.SH,白云机场,2011-04-20,7.142,7.142,7.1744,7.1258,7.1744,4981791,44012303,0.0324,0.4535,8.8346,0.4332,10189000000,N/A,10189000000,1150000000,0,1150000000,17.3348,1.5548,2.6359,-42.7614,
600004.SH,白云机场,2011-04-21,7.1744,7.1906,7.2716,7.1582,7.2473,8975286,80022860,0.0729,1.0158,8.9159,0.7805,10292500000,N/A,10292500000,1150000000,0,1150000000,17.5108,1.5706,2.6627,-43.1958,
600004.SH,白云机场,2011-04-22,7.2473,7.2473,7.3282,7.1906,7.2554,12280627,110351599,0.0081,0.1117,8.9858,1.0679,10304000000,N/A,10304000000,1150000000,0,1150000000,17.5304,1.5723,2.6656,-43.244,
600004.SH,白云机场,2011-04-25,7.2554,7.2878,7.312,7.1096,7.1339,10855401,96506842,-0.1215,-1.6741,8.8902,0.9439,10131500000,N/A,10131500000,1150000000,0,1150000000,17.2369,1.546,2.621,-42.5201,
600004.SH,白云机场,2011-04-26,7.1339,7.1339,7.1582,6.972,7.0367,7481374,65146246,-0.0972,-1.3621,8.7078,0.6506,9993500000,N/A,9993500000,1150000000,0,1150000000,17.0022,1.5249,2.5853,-41.9409,
600004.SH,白云机场,2011-04-27,7.0367,7.0691,7.0934,6.9639,6.9881,5974112,51921249,-0.0486,-0.6904,8.691,0.5195,9924500000,N/A,9924500000,1150000000,0,1150000000,16.8848,1.5144,2.5675,-41.6513,
600004.SH,白云机场,2011-04-28,6.9881,7.0205,7.061,6.8748,6.891,6634934,56954876,-0.0972,-1.3905,8.5841,0.577,9786500000,N/A,9786500000,1150000000,0,1150000000,16.65,1.4933,2.5318,-41.0722,
600004.SH,白云机场,2011-04-29,6.891,6.8991,6.9639,6.8829,6.9558,5219407,44639795,0.0648,0.9401,8.5527,0.4539,9878500000,N/A,9878500000,1150000000,0,1150000000,16.8065,1.5074,2.5556,-41.4583,
600004.SH,白云机场,2011-05-03,6.9558,6.9558,7.0448,6.9315,7.0367,4661700,40301531,0.081,1.1641,8.6452,0.4054,9993500000,N/A,9993500000,1150000000,0,1150000000,17.0022,1.5249,2.5853,-41.9409,
600004.SH,白云机场,2011-05-04,7.0367,7.0124,7.0853,6.9396,6.9639,6697663,58037059,-0.0729,-1.0357,8.6653,0.5824,9890000000,N/A,9890000000,1150000000,0,1150000000,16.8261,1.5091,2.5585,-41.5066,
600004.SH,白云机场,2011-05-05,6.9639,6.9315,7.0367,6.9315,7.0286,3861412,33315327,0.0648,0.9302,8.6278,0.3358,9982000000,N/A,9982000000,1150000000,0,1150000000,16.9826,1.5232,2.5823,-41.8927,
600004.SH,白云机场,2011-05-06,7.0286,6.9639,7.0772,6.9639,7.0448,4295873,37271555,0.0162,0.2304,8.6761,0.3736,10005000000,N/A,10005000000,1150000000,0,1150000000,17.0217,1.5267,2.5883,-41.9892,
600004.SH,白云机场,2011-05-09,7.0448,7.0448,7.0772,6.9881,7.0124,3553947,30840907,-0.0324,-0.4598,8.6779,0.309,9959000000,N/A,9959000000,1150000000,0,1150000000,16.9435,1.5197,2.5764,-41.7961,
600004.SH,白云机场,2011-05-10,7.0124,7.0124,7.0205,6.9477,6.9801,4586573,39495647,-0.0324,-0.4619,8.6111,0.3988,9913000000,N/A,9913000000,1150000000,0,1150000000,16.8652,1.5126,2.5645,-41.6031,
600004.SH,白云机场,2011-05-11,6.9801,6.9881,7.0286,6.9639,6.9881,4805676,41490727,0.0081,0.116,8.6337,0.4179,9924500000,N/A,9924500000,1150000000,0,1150000000,16.8848,1.5144,2.5675,-41.6513,
600004.SH,白云机场,2011-05-12,6.9881,6.9639,6.9801,6.9153,6.9315,5325570,45677213,-0.0567,-0.8111,8.577,0.4631,9844000000,N/A,9844000000,1150000000,0,1150000000,16.7478,1.5021,2.5466,-41.3135,
600004.SH,白云机场,2011-05-13,6.9315,6.9234,6.972,6.8829,6.9639,3646835,31227398,0.0324,0.4673,8.5629,0.3171,9890000000,N/A,9890000000,1150000000,0,1150000000,16.8261,1.5091,2.5585,-41.5066,
600004.SH,白云机场,2011-05-16,6.9639,6.9639,6.9881,6.9072,6.9558,3335410,28644061,-0.0081,-0.1163,8.5879,0.29,9878500000,N/A,9878500000,1150000000,0,1150000000,16.8065,1.5074,2.5556,-41.4583,
600004.SH,白云机场,2011-05-17,6.9558,6.972,6.9801,6.8991,6.9477,3317887,28459364,-0.0081,-0.1164,8.5776,0.2885,9867000000,N/A,9867000000,1150000000,0,1150000000,16.7869,1.5056,2.5526,-41.41,
600004.SH,白云机场,2011-05-18,6.9477,6.9477,6.9962,6.9396,6.972,2861779,24629385,0.0243,0.3497,8.6063,0.2489,9901500000,N/A,9901500000,1150000000,0,1150000000,16.8456,1.5109,2.5615,-41.5548,
600004.SH,白云机场,2011-05-19,6.972,6.9801,7.0043,6.9072,6.9153,3830740,32894437,-0.0567,-0.813,8.587,0.3331,9821000000,N/A,9821000000,1150000000,0,1150000000,16.7087,1.4986,2.5407,-41.217,
600004.SH,白云机场,2011-05-20,6.9153,6.9234,6.9315,6.8829,6.9072,2864430,24419905,-0.0081,-0.1171,8.5252,0.2491,9809500000,N/A,9809500000,1150000000,0,1150000000,16.6891,1.4968,2.5377,-41.1687,
600004.SH,白云机场,2011-05-23,6.9072,6.9072,6.9072,6.6804,6.6966,5981521,50021483,-0.2105,-3.0481,8.3627,0.5201,9510500000,N/A,9510500000,1150000000,0,1150000000,16.1804,1.4512,2.4604,-39.9139,
600004.SH,白云机场,2011-05-24,6.6966,6.7047,6.7371,6.6481,6.7128,3262347,26904789,0.0162,0.2418,8.2471,0.2837,9533500000,N/A,9533500000,1150000000,0,1150000000,16.2195,1.4547,2.4663,-40.0104,
600004.SH,白云机场,2011-05-25,6.7128,6.6966,6.7209,6.6238,6.6319,2752964,22636908,-0.081,-1.2063,8.2227,0.2394,9418500000,N/A,9418500000,1150000000,0,1150000000,16.0239,1.4372,2.4366,-39.5278,
600004.SH,白云机场,2011-05-26,6.6319,6.64,6.6723,6.5833,6.5914,2721914,22322279,-0.0405,-0.6105,8.2009,0.2367,9361000000,N/A,9361000000,1150000000,0,1150000000,15.9261,1.4284,2.4217,-39.2864,
600004.SH,白云机场,2011-05-27,6.5914,6.6238,6.6238,6.5185,6.5347,3518887,28509280,-0.0567,-0.86,8.1018,0.306,9280500000,N/A,9280500000,1150000000,0,1150000000,15.7891,1.4161,2.4009,-38.9486,
600004.SH,白云机场,2011-05-30,6.5347,6.5509,6.5671,6.4699,6.478,2752808,22186675,-0.0567,-0.8674,8.0597,0.2394,9200000000,N/A,9200000000,1150000000,0,1150000000,15.6522,1.4038,2.38,-38.6107,
600004.SH,白云机场,2011-05-31,6.478,6.478,6.559,6.478,6.559,2622224,21100401,0.081,1.25,8.0468,0.228,9315000000,N/A,9315000000,1150000000,0,1150000000,15.8478,1.4214,2.4098,-39.0934,
600004.SH,白云机场,2011-06-01,6.559,6.5428,6.559,6.5104,6.5428,2417162,19504351,-0.0162,-0.2469,8.0691,0.2102,9292000000,N/A,9292000000,1150000000,0,1150000000,15.8087,1.4179,2.4038,-38.9969,
600004.SH,白云机场,2011-06-02,6.5428,6.5185,6.5266,6.3646,6.4132,4332474,34369302,-0.1296,-1.9802,7.933,0.3767,9108000000,N/A,9108000000,1150000000,0,1150000000,15.4956,1.3898,2.3562,-38.2246,
600004.SH,白云机场,2011-06-03,6.4132,6.4132,6.4861,6.4051,6.4618,2503217,19948286,0.0486,0.7576,7.9691,0.2177,9177000000,N/A,9177000000,1150000000,0,1150000000,15.613,1.4003,2.3741,-38.5142,
600004.SH,白云机场,2011-06-07,6.4618,6.4537,6.5266,6.4213,6.5104,2682514,21458172,0.0486,0.7519,7.9993,0.2333,9246000000,N/A,9246000000,1150000000,0,1150000000,15.7304,1.4109,2.3919,-38.8038,
600004.SH,白云机场,2011-06-08,6.5104,6.5023,6.5266,6.4294,6.5023,1960015,15677442,-0.0081,-0.1244,7.9986,0.1704,9234500000,N/A,9234500000,1150000000,0,1150000000,15.7108,1.4091,2.389,-38.7555,
600004.SH,白云机场,2011-06-09,6.5023,6.4942,6.5347,6.3727,6.3889,2352500,18770792,-0.1134,-1.7435,7.9791,0.2046,9073500000,N/A,9073500000,1150000000,0,1150000000,15.4369,1.3845,2.3473,-38.0798,
600004.SH,白云机场,2011-06-10,6.3889,6.3808,6.4294,6.3565,6.4132,2224907,17552537,0.0243,0.3802,7.8891,0.1935,9108000000,N/A,9108000000,1150000000,0,1150000000,15.4956,1.3898,2.3562,-38.2246,
600004.SH,白云机场,2011-06-13,6.4132,6.397,6.397,6.3161,6.3403,2363069,18549175,-0.0729,-1.1364,7.8496,0.2055,9004500000,N/A,9004500000,1150000000,0,1150000000,15.3195,1.374,2.3295,-37.7903,
600004.SH,白云机场,2011-06-14,6.3403,6.3808,6.4537,6.3484,6.4294,2991108,23696894,0.0891,1.4049,7.9224,0.2601,9131000000,N/A,9131000000,1150000000,0,1150000000,15.5348,1.3933,2.3622,-38.3212,
600004.SH,白云机场,2011-06-15,6.4294,6.4294,6.4375,6.3889,6.397,1891105,14978843,-0.0324,-0.5038,7.9207,0.1644,9085000000,N/A,9085000000,1150000000,0,1150000000,15.4565,1.3863,2.3503,-38.1281,
600004.SH,白云机场,2011-06-16,6.397,6.3889,6.3889,6.2756,6.2918,2581673,20154084,-0.1053,-1.6456,7.8066,0.2245,8935500000,N/A,8935500000,1150000000,0,1150000000,15.2022,1.3635,2.3116,-37.5007,
600004.SH,白云机场,2011-06-17,6.2918,6.2999,6.3161,6.2513,6.2594,1984897,15407385,-0.0324,-0.5148,7.7623,0.1726,8889500000,N/A,8889500000,1150000000,0,1150000000,15.1239,1.3565,2.2997,-37.3076,
600004.SH,白云机场,2011-06-20,6.2594,6.2675,6.2999,6.146,6.1784,3004509,23006932,-0.081,-1.2937,7.6575,0.2613,8774500000,N/A,8774500000,1150000000,0,1150000000,14.9282,1.3389,2.27,-36.825,
600004.SH,白云机场,2011-06-21,6.1784,6.1865,6.2189,6.1622,6.2027,1891389,14458875,0.0243,0.3932,7.6446,0.1645,8809000000,N/A,8809000000,1150000000,0,1150000000,14.9869,1.3442,2.2789,-36.9698,
600004.SH,白云机场,2011-06-22,6.2027,6.2189,6.2351,6.1541,6.1784,2077160,15887412,-0.0243,-0.3916,7.6486,0.1806,8774500000,N/A,8774500000,1150000000,0,1150000000,14.9282,1.3389,2.27,-36.825,
600004.SH,白云机场,2011-06-23,6.1784,6.1784,6.2675,6.146,6.2513,2758803,21123798,0.0729,1.1796,7.6569,0.2399,8878000000,N/A,8878000000,1150000000,0,1150000000,15.1043,1.3547,2.2967,-37.2594,
600004.SH,白云机场,2011-06-24,6.2513,6.2432,6.3808,6.227,6.3646,5161819,40348162,0.1134,1.8135,7.8167,0.4489,9039000000,N/A,9039000000,1150000000,0,1150000000,15.3782,1.3793,2.3384,-37.9351,
600004.SH,白云机场,2011-06-27,6.3646,6.3646,6.4213,6.3484,6.3646,3858411,30403890,0,0,7.8799,0.3355,9039000000,N/A,9039000000,1150000000,0,1150000000,15.3782,1.3793,2.3384,-37.9351,
600004.SH,白云机场,2011-06-28,6.3646,6.3646,6.3646,6.3646,6.3646,N/A,N/A,0,0,N/A,N/A,9039000000,N/A,9039000000,1150000000,0,1150000000,15.3782,1.3793,2.3384,-37.9351,
600004.SH,白云机场,2011-06-29,6.3646,6.3808,6.4051,6.3242,6.3242,2995386,23546625,-0.0405,-0.6361,7.861,0.2605,8981500000,N/A,8981500000,1150000000,0,1150000000,15.2804,1.3705,2.3235,-37.6937,
600004.SH,白云机场,2011-06-30,6.3242,6.3484,6.4213,6.3323,6.3889,2476786,19538396,0.0648,1.0243,7.8886,0.2154,9073500000,N/A,9073500000,1150000000,0,1150000000,15.4369,1.3845,2.3473,-38.0798,
600004.SH,白云机场,2011-07-01,6.3889,6.3808,6.397,6.3565,6.3727,3186250,25088312,-0.0162,-0.2535,7.8739,0.2771,9050500000,N/A,9050500000,1150000000,0,1150000000,15.3978,1.381,2.3414,-37.9833,
600004.SH,白云机场,2011-07-04,6.3727,6.397,6.478,6.3727,6.4699,5423042,43118845,0.0972,1.5248,7.951,0.4716,9188500000,N/A,9188500000,1150000000,0,1150000000,15.6326,1.4021,2.3771,-38.5625,
600004.SH,白云机场,2011-07-05,6.4699,6.4699,6.478,6.4294,6.4618,3483148,27752175,-0.0081,-0.1252,7.9676,0.3029,9177000000,N/A,9177000000,1150000000,0,1150000000,15.613,1.4003,2.3741,-38.5142,
600004.SH,白云机场,2011-07-06,6.4618,6.4618,6.4861,6.4051,6.4699,3060547,24320522,0.0081,0.1253,7.9465,0.2661,9188500000,N/A,9188500000,1150000000,0,1150000000,15.6326,1.4021,2.3771,-38.5625,
600004.SH,白云机场,2011-07-07,6.4699,6.4861,6.4942,6.397,6.4132,3372084,26858339,-0.0567,-0.8761,7.9649,0.2932,9108000000,N/A,9108000000,1150000000,0,1150000000,15.4956,1.3898,2.3562,-38.2246,
600004.SH,白云机场,2011-07-08,6.4132,6.4051,6.5671,6.4051,6.5266,9588451,77261009,0.1134,1.7677,8.0577,0.8338,9269000000,N/A,9269000000,1150000000,0,1150000000,15.7695,1.4144,2.3979,-38.9003,
600004.SH,白云机场,2011-07-11,6.5266,6.5185,6.5428,6.4861,6.5266,3336587,26838669,0,0,8.0437,0.2901,9269000000,N/A,9269000000,1150000000,0,1150000000,15.7695,1.4144,2.3979,-38.9003,
600004.SH,白云机场,2011-07-12,6.5266,6.4942,6.4942,6.3889,6.397,3687490,29296425,-0.1296,-1.9851,7.9448,0.3207,9085000000,N/A,9085000000,1150000000,0,1150000000,15.4565,1.3863,2.3503,-38.1281,
600004.SH,白云机场,2011-07-13,6.397,6.4213,6.4942,6.4051,6.4861,2957787,23592310,0.0891,1.3924,7.9763,0.2572,9211500000,N/A,9211500000,1150000000,0,1150000000,15.6717,1.4056,2.383,-38.659,
600004.SH,白云机场,2011-07-14,6.4861,6.478,6.5104,6.4618,6.5023,2837237,22724838,0.0162,0.2497,8.0095,0.2467,9234500000,N/A,9234500000,1150000000,0,1150000000,15.7108,1.4091,2.389,-38.7555,
600004.SH,白云机场,2011-07-15,6.5023,6.4861,6.5833,6.4537,6.5752,6079424,49094034,0.0729,1.1208,8.0754,0.5286,9338000000,N/A,9338000000,1150000000,0,1150000000,15.8869,1.4249,2.4157,-39.1899,
600004.SH,白云机场,2011-07-18,6.5752,6.5752,6.6076,6.5266,6.559,3607885,29224391,-0.0162,-0.2463,8.1001,0.3137,9315000000,N/A,9315000000,1150000000,0,1150000000,15.8478,1.4214,2.4098,-39.0934,
600004.SH,白云机场,2011-07-19,6.559,6.5104,6.5347,6.478,6.4942,2893611,23231492,-0.0648,-0.9877,8.0285,0.2516,9223000000,N/A,9223000000,1150000000,0,1150000000,15.6913,1.4074,2.386,-38.7073,
600004.SH,白云机场,2011-07-20,6.4942,6.5104,6.5347,6.4618,6.4942,2024582,16230292,0,0,8.0166,0.1761,9223000000,N/A,9223000000,1150000000,0,1150000000,15.6913,1.4074,2.386,-38.7073,
600004.SH,白云机场,2011-07-21,6.4942,6.4942,6.5266,6.4294,6.4861,2919121,23389791,-0.0081,-0.1247,8.0126,0.2538,9211500000,N/A,9211500000,1150000000,0,1150000000,15.6717,1.4056,2.383,-38.659,
600004.SH,白云机场,2011-07-22,6.4861,6.4699,6.5023,6.4456,6.4618,1706895,13634600,-0.0243,-0.3745,7.988,0.1484,9177000000,N/A,9177000000,1150000000,0,1150000000,15.613,1.4003,2.3741,-38.5142,
600004.SH,白云机场,2011-07-25,6.4618,6.4699,6.5185,6.2513,6.2756,4248016,33403027,-0.1862,-2.8822,7.8632,0.3694,8912500000,N/A,8912500000,1150000000,0,1150000000,15.163,1.36,2.3057,-37.4042,
600004.SH,白云机场,2011-07-26,6.2756,6.2675,6.5995,6.2675,6.478,6712361,53663171,0.2024,3.2258,7.9947,0.5837,9200000000,N/A,9200000000,1150000000,0,1150000000,15.6522,1.4038,2.38,-38.6107,
600004.SH,白云机场,2011-07-27,6.478,6.4456,6.4456,6.3242,6.3889,3907330,30791128,-0.0891,-1.375,7.8804,0.3398,9073500000,N/A,9073500000,1150000000,0,1150000000,15.4369,1.3845,2.3473,-38.0798,
600004.SH,白云机场,2011-07-28,6.3889,6.3727,6.3889,6.2999,6.3403,2959013,23136507,-0.0486,-0.7605,7.819,0.2573,9004500000,N/A,9004500000,1150000000,0,1150000000,15.3195,1.374,2.3295,-37.7903,
600004.SH,白云机场,2011-07-29,6.3403,6.3484,6.3646,6.2837,6.308,2024662,15795580,-0.0324,-0.5109,7.8016,0.1761,8958500000,N/A,8958500000,1150000000,0,1150000000,15.2413,1.367,2.3176,-37.5972,
600004.SH,白云机场,2011-08-01,6.308,6.3242,6.3565,6.2918,6.3403,1183796,9258529,0.0324,0.5135,7.8211,0.1029,9004500000,N/A,9004500000,1150000000,0,1150000000,15.3195,1.374,2.3295,-37.7903,
600004.SH,白云机场,2011-08-02,6.3403,6.3161,6.3242,6.2189,6.2594,2455047,18962818,-0.081,-1.2771,7.724,0.2135,8889500000,N/A,8889500000,1150000000,0,1150000000,15.1239,1.3565,2.2997,-37.3076,
600004.SH,白云机场,2011-08-03,6.2594,6.227,6.2837,6.1703,6.2432,1666191,12820612,-0.0162,-0.2587,7.6946,0.1449,8866500000,N/A,8866500000,1150000000,0,1150000000,15.0848,1.353,2.2938,-37.2111,
600004.SH,白云机场,2011-08-04,6.2432,6.227,6.3161,6.227,6.2756,2084330,16124463,0.0324,0.5188,7.736,0.1812,8912500000,N/A,8912500000,1150000000,0,1150000000,15.163,1.36,2.3057,-37.4042,
600004.SH,白云机场,2011-08-05,6.2756,6.1703,6.2027,6.1298,6.146,2706453,20614002,-0.1296,-2.0645,7.6166,0.2353,8728500000,N/A,8728500000,1150000000,0,1150000000,14.85,1.3319,2.2581,-36.6319,
600004.SH,白云机场,2011-08-08,6.146,6.1298,6.1298,5.7654,5.8221,6909816,50448499,-0.3239,-5.2701,7.301,0.6009,8268500000,N/A,8268500000,1150000000,0,1150000000,14.0674,1.2617,2.1391,-34.7014,
600004.SH,白云机场,2011-08-09,5.8221,5.7087,5.814,5.644,5.7978,4315888,30488968,-0.0243,-0.4172,7.0644,0.3753,8234000000,N/A,8234000000,1150000000,0,1150000000,14.0087,1.2564,2.1301,-34.5566,
600004.SH,白云机场,2011-08-10,5.7978,5.8383,5.9274,5.8302,5.8626,3423727,24817079,0.0648,1.1173,7.2486,0.2977,8326000000,N/A,8326000000,1150000000,0,1150000000,14.1652,1.2705,2.1539,-34.9427,
600004.SH,白云机场,2011-08-11,5.8626,5.7978,5.976,5.7735,5.9679,4439051,32359189,0.1053,1.7956,7.2897,0.386,8475500000,N/A,8475500000,1150000000,0,1150000000,14.4195,1.2933,2.1926,-35.5702,
600004.SH,白云机场,2011-08-12,5.9679,5.9922,6.0731,5.9679,6.0407,3764913,28057713,0.0729,1.2212,7.4524,0.3274,8579000000,N/A,8579000000,1150000000,0,1150000000,14.5956,1.3091,2.2194,-36.0045,
600004.SH,白云机场,2011-08-15,6.0407,6.0569,6.146,6.0569,6.146,3867860,29153889,0.1053,1.7426,7.5375,0.3363,8728500000,N/A,8728500000,1150000000,0,1150000000,14.85,1.3319,2.2581,-36.6319,
600004.SH,白云机场,2011-08-16,6.146,6.1541,6.1865,6.1298,6.1379,4881159,37044157,-0.0081,-0.1318,7.5892,0.4244,8717000000,N/A,8717000000,1150000000,0,1150000000,14.8304,1.3301,2.2551,-36.5837,
600004.SH,白云机场,2011-08-17,6.1379,6.1548,6.1548,6.0114,6.062,2793335,20098012,-0.0759,-1.2363,7.195,0.2429,8268500000,N/A,8268500000,1150000000,0,1150000000,14.0674,1.2617,2.1391,-34.7014,
600004.SH,白云机场,2011-08-18,6.062,6.062,6.062,5.944,5.9524,2420261,17196810,-0.1096,-1.8081,7.1054,0.2105,8119000000,N/A,8119000000,1150000000,0,1150000000,13.813,1.2389,2.1004,-34.074,
600004.SH,白云机场,2011-08-19,5.9524,5.8934,5.9356,5.8681,5.9271,2325697,16282249,-0.0253,-0.4249,7.001,0.2022,8084500000,N/A,8084500000,1150000000,0,1150000000,13.7543,1.2336,2.0915,-33.9292,
600004.SH,白云机场,2011-08-22,5.9271,5.944,5.9609,5.9018,5.9271,1907000,13402260,0,0,7.0279,0.1658,8084500000,N/A,8084500000,1150000000,0,1150000000,13.7543,1.2336,2.0915,-33.9292,
600004.SH,白云机场,2011-08-23,5.9271,5.944,6.0114,5.944,6.003,2144832,15193898,0.0759,1.2802,7.084,0.1865,8188000000,N/A,8188000000,1150000000,0,1150000000,13.9304,1.2494,2.1182,-34.3636,
600004.SH,白云机场,2011-08-24,6.003,6.0283,6.0367,5.9609,5.9609,1876483,13350888,-0.0422,-0.7022,7.1148,0.1632,8130500000,N/A,8130500000,1150000000,0,1150000000,13.8326,1.2406,2.1034,-34.1222,
600004.SH,白云机场,2011-08-25,5.9609,5.9946,6.1379,5.9861,6.0958,3866066,27850536,0.1349,2.2631,7.2038,0.3362,8314500000,N/A,8314500000,1150000000,0,1150000000,14.1456,1.2687,2.151,-34.8945,
600004.SH,白云机场,2011-08-26,6.0958,6.1126,6.121,6.062,6.0789,2550007,18414125,-0.0169,-0.2766,7.2212,0.2217,8291500000,N/A,8291500000,1150000000,0,1150000000,14.1065,1.2652,2.145,-34.7979,
600004.SH,白云机场,2011-08-29,6.0789,6.0705,6.0789,6.0283,6.0283,1973984,14157189,-0.0506,-0.8322,7.1719,0.1717,8222500000,N/A,8222500000,1150000000,0,1150000000,13.9891,1.2547,2.1272,-34.5084,
600004.SH,白云机场,2011-08-30,6.0283,6.062,6.1042,5.9861,5.9946,2176307,15622226,-0.0337,-0.5594,7.1783,0.1892,8176500000,N/A,8176500000,1150000000,0,1150000000,13.9109,1.2477,2.1153,-34.3153,
600004.SH,白云机场,2011-08-31,5.9946,6.003,6.0199,5.944,6.0199,1715553,12181518,0.0253,0.4219,7.1006,0.1492,8211000000,N/A,8211000000,1150000000,0,1150000000,13.9695,1.2529,2.1242,-34.4601,
600004.SH,白云机场,2011-09-01,6.0199,6.003,6.0452,5.9861,5.9946,1362697,9712703,-0.0253,-0.4202,7.1276,0.1185,8176500000,N/A,8176500000,1150000000,0,1150000000,13.9109,1.2477,2.1153,-34.3153,
600004.SH,白云机场,2011-09-02,5.9946,6.0114,6.0114,5.9356,5.9524,1490321,10531204,-0.0422,-0.7032,7.0664,0.1296,8119000000,N/A,8119000000,1150000000,0,1150000000,13.813,1.2389,2.1004,-34.074,
